"","site","date","temp","wind","hum","rad","agg_seven_temp","agg_seven_wind","agg_seven_hum","agg_seven_rad","agg_thirty_temp","agg_thirty_wind","agg_thirty_hum","agg_thirty_rad","Ice","Pond","Open Water","All Water"
"2529","cafram",1999-12-03,-19,536,753,0,-21.6857142857143,369.714285714286,760.142857142857,0,-14.7266666666667,334.766666666667,818.833333333333,0,NA,NA,NA,NA
"2530","cafram",1999-12-04,-14.1,323,878,0,-20.9428571428571,380.142857142857,789.142857142857,0,-14.6066666666667,339.2,821.533333333333,0,NA,NA,NA,NA
"2531","cafram",1999-12-05,-13.4,295,778,0,-20.0285714285714,368.428571428571,794,0,-14.5533333333333,339.166666666667,819.066666666667,0,NA,NA,NA,NA
"2532","cafram",1999-12-06,-13.1,192,798,0,-18.8714285714286,345.571428571429,794.571428571429,0,-14.7933333333333,333.633333333333,814.6,0,NA,NA,NA,NA
"2533","cafram",1999-12-07,-16.5,219,732,0,-17.9714285714286,333.285714285714,786.857142857143,0,-15.0866666666667,330.833333333333,808.7,0,NA,NA,NA,NA
"2534","cafram",1999-12-08,-18.2,167,678,0,-17.0857142857143,310.285714285714,770.857142857143,0,-15.09,329.033333333333,805.4,0,NA,NA,NA,NA
"2535","cafram",1999-12-09,-18.9,211,718,0,-16.1714285714286,277.571428571429,762.142857142857,0,-15.15,322.566666666667,803.2,0,NA,NA,NA,NA
"2536","cafram",1999-12-10,-12.1,169,902,0,-15.1857142857143,225.142857142857,783.428571428571,0,-14.9366666666667,309,806.866666666667,0,NA,NA,NA,NA
"2537","cafram",1999-12-11,-16.5,202,730,0,-15.5285714285714,207.857142857143,762.285714285714,0,-14.94,302.233333333333,803.2,0,NA,NA,NA,NA
"2538","cafram",1999-12-12,-19.2,277,725,0,-16.3571428571429,205.285714285714,754.714285714286,0,-15.05,304.433333333333,800.066666666667,0,NA,NA,NA,NA
"2539","cafram",1999-12-13,-19.3,316,727,0,-17.2428571428571,223,744.571428571429,0,-15.18,313.766666666667,796.9,0,NA,NA,NA,NA
"2540","cafram",1999-12-14,-24,232,679,0,-18.3142857142857,224.857142857143,737,0,-15.4866666666667,307.933333333333,791.533333333333,0,NA,NA,NA,NA
"2541","cafram",1999-12-15,-19.4,294,829,0,-18.4857142857143,243,758.571428571429,0,-15.9466666666667,303.533333333333,789.033333333333,0,NA,NA,NA,NA
"2542","cafram",1999-12-16,-16.8,271,770,0,-18.1857142857143,251.571428571429,766,0,-16.2966666666667,308.733333333333,783.4,0,NA,NA,NA,NA
"2543","cafram",1999-12-17,-16.5,150,865,0,-18.8142857142857,248.857142857143,760.714285714286,0,-16.5633333333333,297.7,783.133333333333,0,NA,NA,NA,NA
"2544","cafram",1999-12-18,-19.6,242,857,0,-19.2571428571429,254.571428571429,778.857142857143,0,-16.71,292.9,786.166666666667,0,NA,NA,NA,NA
"2545","cafram",1999-12-19,-22.1,167,809,0,-19.6714285714286,238.857142857143,790.857142857143,0,-17.0866666666667,286.8,783.666666666667,0,NA,NA,NA,NA
"2546","cafram",1999-12-20,-23.7,149,800,0,-20.3,215,801.285714285714,0,-17.6633333333333,277.833333333333,780.666666666667,0,NA,NA,NA,NA
"2547","cafram",1999-12-21,-26.9,94,777,0,-20.7142857142857,195.285714285714,815.285714285714,0,-18.41,260.866666666667,776.866666666667,0,NA,NA,NA,NA
"2548","cafram",1999-12-22,-29.2,114,801,0,-22.1142857142857,169.571428571429,811.285714285714,0,-19.2233333333333,260,771.633333333333,0,NA,NA,NA,NA
"2549","cafram",1999-12-23,-30.7,126,752,0,-24.1,148.857142857143,808.714285714286,0,-19.77,250.766666666667,769.833333333333,0,NA,NA,NA,NA
"2550","cafram",1999-12-24,-28.9,121,763,0,-25.8714285714286,144.714285714286,794.142857142857,0,-20.2633333333333,246.566666666667,770.266666666667,0,NA,NA,NA,NA
"2551","cafram",1999-12-25,-23.4,342,789,0,-26.4142857142857,159,784.428571428571,0,-20.4066666666667,249.833333333333,771.8,0,NA,NA,NA,NA
"2552","cafram",1999-12-26,-26,80,738,0,-26.9714285714286,146.571428571429,774.285714285714,0,-20.6766666666667,244.7,773.866666666667,0,NA,NA,NA,NA
"2553","cafram",1999-12-27,-17.3,142,854,0,-26.0571428571429,145.571428571429,782,0,-20.61,241.1,779.833333333333,0,NA,NA,NA,NA
"2554","cafram",1999-12-28,-12.4,314,872,0,-23.9857142857143,177,795.571428571429,0,-20.3633333333333,239,784.1,0,NA,NA,NA,NA
"2555","cafram",1999-12-29,-5.1,301,946,0,-20.5428571428571,203.714285714286,816.285714285714,0,-19.8266666666667,237.3,789.166666666667,0,NA,NA,NA,NA
"2556","cafram",1999-12-30,-3.6,339,934,0,-16.6714285714286,234.142857142857,842.285714285714,0,-19.1866666666667,238.433333333333,794.1,0,NA,NA,NA,NA
"2557","cafram",1999-12-31,-5.1,174,941,0,-13.2714285714286,241.714285714286,867.714285714286,0,-18.5433333333333,233.3,799.133333333333,0,NA,NA,NA,NA
"2558","cafram",2000-01-01,-13.4,347,770,0,-11.8428571428571,242.428571428571,865,0,-18.1466666666667,230.2,798.833333333333,0,NA,NA,NA,NA
"2559","cafram",2000-01-02,-3.5,379,875,0,-8.62857142857143,285.142857142857,884.571428571429,0,-17.63,224.966666666667,802.9,0,NA,NA,NA,NA
"2560","cafram",2000-01-03,-7.6,286,892,0,-7.24285714285714,305.714285714286,890,0,-17.4133333333333,223.733333333333,803.366666666667,0,NA,NA,NA,NA
"2561","cafram",2000-01-04,-9,252,896,0,-6.75714285714286,296.857142857143,893.428571428571,0,-17.2666666666667,222.3,807.3,0,NA,NA,NA,NA
"2562","cafram",2000-01-05,-4.9,270,927,0,-6.72857142857143,292.428571428571,890.714285714286,0,-16.9933333333333,224.9,811.6,0,NA,NA,NA,NA
"2563","cafram",2000-01-06,-3.7,262,931,0,-6.74285714285714,281.428571428571,890.285714285714,0,-16.5666666666667,226.333333333333,818.233333333333,0,NA,NA,NA,NA
"2564","cafram",2000-01-07,-4.7,341,900,0,-6.68571428571429,305.285714285714,884.428571428571,0,-16.1166666666667,232.133333333333,825.633333333333,0,NA,NA,NA,NA
"2565","cafram",2000-01-08,-5.6,451,864,0,-5.57142857142857,320.142857142857,897.857142857143,0,-15.6733333333333,240.133333333333,830.5,0,NA,NA,NA,NA
"2566","cafram",2000-01-09,-10.6,415,848,0,-6.58571428571429,325.285714285714,894,0,-15.6233333333333,248.333333333333,828.7,0,NA,NA,NA,NA
"2567","cafram",2000-01-10,-16.5,385,727,0,-7.85714285714286,339.428571428571,870.428571428571,0,-15.6233333333333,254.433333333333,828.6,0,NA,NA,NA,NA
"2568","cafram",2000-01-11,-17.6,335,674,0,-9.08571428571429,351.285714285714,838.714285714286,0,-15.57,256.366666666667,826.9,0,NA,NA,NA,NA
"2569","cafram",2000-01-12,-19.7,337,710,0,-11.2,360.857142857143,807.714285714286,0,-15.5833333333333,257.066666666667,826.333333333333,0,NA,NA,NA,NA
"2570","cafram",2000-01-13,-18.9,377,762,0,-13.3714285714286,377.285714285714,783.571428571429,0,-15.4133333333333,261.9,829.1,0,NA,NA,NA,NA
"2571","cafram",2000-01-14,-19.3,240,761,0,-15.4571428571429,362.857142857143,763.714285714286,0,-15.41,260.1,826.833333333333,0,NA,NA,NA,NA
"2572","cafram",2000-01-15,-19.8,75,700,0,-17.4857142857143,309.142857142857,740.285714285714,0,-15.51,253.566666666667,824.5,0,NA,NA,NA,NA
"2573","cafram",2000-01-16,-19.9,157,827,0,-18.8142857142857,272.285714285714,737.285714285714,0,-15.6233333333333,253.8,823.233333333333,0,NA,NA,NA,NA
"2574","cafram",2000-01-17,-24.8,477,765,0,-20,285.428571428571,742.714285714286,0,-15.7966666666667,261.633333333333,820.166666666667,0,NA,NA,NA,NA
"2575","cafram",2000-01-18,-25.4,326,774,0,-21.1142857142857,284.142857142857,757,0,-15.9066666666667,266.933333333333,819,0,NA,NA,NA,NA
"2576","cafram",2000-01-19,-25.5,361,717,0,-21.9428571428571,287.571428571429,758,0,-15.9666666666667,274,816.233333333333,0,NA,NA,NA,NA
"2577","cafram",2000-01-20,-27,460,727,0,-23.1,299.428571428571,753,0,-15.97,286.2,814.566666666667,0,NA,NA,NA,NA
"2578","cafram",2000-01-21,-29.1,172,736,0,-24.5,289.714285714286,749.428571428571,0,-15.9666666666667,288.133333333333,812.4,0,NA,NA,NA,NA
"2579","cafram",2000-01-22,-28.3,91,706,0,-25.7142857142857,292,750.285714285714,0,-15.8866666666667,286.966666666667,810.866666666667,0,NA,NA,NA,NA
"2580","cafram",2000-01-23,-30,94,734,0,-27.1571428571429,283,737,0,-15.9233333333333,286.066666666667,809.9,0,NA,NA,NA,NA
"2581","cafram",2000-01-24,-30,16,731,0,-27.9,217.142857142857,732.142857142857,0,-16.1433333333333,275.2,807.966666666667,0,NA,NA,NA,NA
"2582","cafram",2000-01-25,-31,165,782,0,-28.7,194.142857142857,733.285714285714,0,-16.31,278.033333333333,809.433333333333,0,NA,NA,NA,NA
"2583","cafram",2000-01-26,-30.7,316,742,0,-29.4428571428571,187.714285714286,736.857142857143,0,-16.7566666666667,283.833333333333,805.7,0,NA,NA,NA,NA
"2584","cafram",2000-01-27,-32.7,354,738,0,-30.2571428571429,172.571428571429,738.428571428571,0,-17.4333333333333,285.166666666667,801.233333333333,0,NA,NA,NA,NA
"2585","cafram",2000-01-28,-31.5,361,753,0,-30.6,199.571428571429,740.857142857143,0,-18.3133333333333,287.166666666667,794.8,0,NA,NA,NA,NA
"2586","cafram",2000-01-29,-27.2,463,759,0,-30.4428571428571,252.714285714286,748.428571428571,0,-19.1,291.3,788.966666666667,0,NA,NA,NA,NA
"2587","cafram",2000-01-30,-29.9,273,756,0,-30.4285714285714,278.285714285714,751.571428571429,0,-19.9266666666667,294.6,782.8,0,NA,NA,NA,NA
"2588","cafram",2000-01-31,-29.7,160,773,0,-30.3857142857143,298.857142857143,757.571428571429,0,-20.47,288.366666666667,782.9,0,NA,NA,NA,NA
"2589","cafram",2000-02-01,-30.2,219,759,0,-30.2714285714286,306.571428571429,754.285714285714,0,-21.36,283.033333333333,779.033333333333,0,NA,NA,NA,NA
"2590","cafram",2000-02-02,-31.6,162,748,0,-30.4,284.571428571429,755.142857142857,0,-22.16,278.9,774.233333333333,0,NA,NA,NA,NA
"2591","cafram",2000-02-03,-29.2,257,785,0,-29.9,270.714285714286,761.857142857143,0,-22.8333333333333,279.066666666667,770.533333333333,0,NA,NA,NA,NA
"2592","cafram",2000-02-04,-21.9,188,840,0,-28.5285714285714,246,774.285714285714,0,-23.4,276.333333333333,767.633333333333,0,NA,NA,NA,NA
"2593","cafram",2000-02-05,-29.4,142,723,0,-28.8428571428571,200.142857142857,769.142857142857,0,-24.2566666666667,272.333333333333,760.7,0,NA,NA,NA,NA
"2594","cafram",2000-02-06,-28.8,191,767,0,-28.6857142857143,188.428571428571,770.714285714286,0,-25.06,267.333333333333,756.266666666667,0,NA,NA,NA,NA
"2595","cafram",2000-02-07,-28.6,149,771,0,-28.5285714285714,186.857142857143,770.428571428571,0,-25.8266666666667,257.266666666667,753.166666666667,0,NA,NA,NA,NA
"2596","cafram",2000-02-08,-27.9,130,778,0,-28.2,174.142857142857,773.142857142857,0,-26.4033333333333,247.766666666667,750.833333333333,0,NA,NA,NA,NA
"2597","cafram",2000-02-09,-28.3,177,826,0,-27.7285714285714,176.285714285714,784.285714285714,0,-26.7966666666667,240.833333333333,754.133333333333,0,NA,NA,NA,NA
"2598","cafram",2000-02-10,-27.8,197,781,0,-27.5285714285714,167.714285714286,783.714285714286,0,-27.1366666666667,236.233333333333,757.7,0,NA,NA,NA,NA
"2599","cafram",2000-02-11,-28.8,191,778,0,-28.5142857142857,168.142857142857,774.857142857143,0,-27.44,231.366666666667,759.966666666667,0,NA,NA,NA,NA
"2600","cafram",2000-02-12,-27.9,271,765,0,-28.3,186.571428571429,780.857142857143,0,-27.74,227.833333333333,760.066666666667,0,NA,NA,NA,NA
"2601","cafram",2000-02-13,-23.7,349,793,0,-27.5714285714286,209.142857142857,784.571428571429,0,-27.8866666666667,231.466666666667,761.133333333333,0,NA,NA,NA,NA
"2602","cafram",2000-02-14,-24.3,187,789,0,-26.9571428571429,214.571428571429,787.142857142857,0,-28.0366666666667,235.2,764.1,0,NA,NA,NA,NA
"2603","cafram",2000-02-15,-23.2,318,795,0,-26.2857142857143,241.428571428571,789.571428571429,0,-28.1466666666667,240.566666666667,763.033333333333,0,NA,NA,NA,NA
"2604","cafram",2000-02-16,-21.2,338,812,0,-25.2714285714286,264.428571428571,787.571428571429,0,-28.0266666666667,235.933333333333,764.6,0,NA,NA,NA,NA
"2605","cafram",2000-02-17,-21,297,812,0,-24.3,278.714285714286,792,0,-27.88,234.966666666667,765.866666666667,0,NA,NA,NA,NA
"2606","cafram",2000-02-18,-18.1,181,844,0,-22.7714285714286,277.285714285714,801.428571428571,0,-27.6333333333333,228.966666666667,770.1,0,NA,NA,NA,NA
"2607","cafram",2000-02-19,-20.6,261,774,0,-21.7285714285714,275.857142857143,802.714285714286,0,-27.42,222.333333333333,771.666666666667,0,NA,NA,NA,NA
"2608","cafram",2000-02-20,-24.1,144,795,0,-21.7857142857143,246.571428571429,803,0,-27.2533333333333,221.4,773.633333333333,0,NA,NA,NA,NA
"2609","cafram",2000-02-21,-26.6,113,825,0,-22.1142857142857,236,808.142857142857,0,-27.1966666666667,222.133333333333,777.6,0,NA,NA,NA,NA
"2610","cafram",2000-02-22,-25.1,160,799,0,-22.3857142857143,213.428571428571,808.714285714286,0,-27.0333333333333,224.333333333333,779.766666666667,0,NA,NA,NA,NA
"2611","cafram",2000-02-23,-26.3,112,877,0,-23.1142857142857,181.142857142857,818,0,-26.91,227.533333333333,784.633333333333,0,NA,NA,NA,NA
"2612","cafram",2000-02-24,-22.5,253,802,0,-23.3285714285714,174.857142857143,816.571428571429,0,-26.6266666666667,230.466666666667,785.3,0,NA,NA,NA,NA
"2613","cafram",2000-02-25,-13.4,337,889,0,-22.6571428571429,197.142857142857,823,0,-26.05,231.166666666667,790.2,0,NA,NA,NA,NA
"2614","cafram",2000-02-26,-13.7,386,880,0,-21.6714285714286,215,838.142857142857,0,-25.4166666666667,232.233333333333,794.933333333333,0,NA,NA,NA,NA
"2615","cafram",2000-02-27,-21.2,380,789,0,-21.2571428571429,248.714285714286,837.285714285714,0,-25.0733333333333,232.866666666667,796.133333333333,0,NA,NA,NA,NA
"2616","cafram",2000-02-28,-22.9,260,805,0,-20.7285714285714,269.714285714286,834.428571428571,0,-24.93,226.1,797.666666666667,0,NA,NA,NA,NA
"2617","cafram",2000-02-29,-25.5,112,789,0,-20.7857142857143,262.857142857143,833,0,-24.7833333333333,220.733333333333,798.766666666667,0,NA,NA,NA,NA
"2618","cafram",2000-03-01,-27.9,220,772,0,-21.0142857142857,278.285714285714,818,0,-24.7233333333333,222.733333333333,798.733333333333,0,NA,NA,NA,NA
"2619","cafram",2000-03-02,-29.8,174,761,0,-22.0571428571429,267,812.142857142857,0,-24.71,221.233333333333,798.8,0,NA,NA,NA,NA
"2620","cafram",2000-03-03,-30.4,152,755,0,-24.4857142857143,240.571428571429,793,0,-24.67,220.9,799.033333333333,0,NA,NA,NA,NA
"2621","cafram",2000-03-04,-31.5,123,800,0,-27.0285714285714,203,781.571428571429,0,-24.7466666666667,216.433333333333,799.533333333333,0,NA,NA,NA,NA
"2622","cafram",2000-03-05,-33.2,171,756,0,-28.7428571428571,173.142857142857,776.857142857143,0,-25.1233333333333,215.866666666667,796.733333333333,0,NA,NA,NA,NA
"2623","cafram",2000-03-06,-30,350,754,0,-29.7571428571429,186,769.571428571429,0,-25.1433333333333,222.8,797.766666666667,0,NA,NA,NA,NA
"2624","cafram",2000-03-07,-24.4,364,741,0,-29.6,222,762.714285714286,0,-24.9966666666667,228.566666666667,796.9,0,NA,NA,NA,NA
"2625","cafram",2000-03-08,-27.3,363,770,0,-29.5142857142857,242.428571428571,762.428571428571,0,-24.9533333333333,235.7,796.866666666667,0,NA,NA,NA,NA
"2626","cafram",2000-03-09,-26.7,244,778,0,-29.0714285714286,252.428571428571,764.857142857143,0,-24.9133333333333,239.5,796.866666666667,0,NA,NA,NA,NA
"2627","cafram",2000-03-10,-26,192,785,0,-28.4428571428571,258.142857142857,769.142857142857,0,-24.8366666666667,240,795.5,0,NA,NA,NA,NA
"2628","cafram",2000-03-11,-25.4,125,806,0,-27.5714285714286,258.428571428571,770,0,-24.7566666666667,237.6,796.333333333333,0,NA,NA,NA,NA
"2629","cafram",2000-03-12,-18.8,238,841,0,-25.5142857142857,268,782.142857142857,0,-24.4233333333333,239.166666666667,798.433333333333,0,NA,NA,NA,NA
"2630","cafram",2000-03-13,-13.5,273,882,0,-23.1571428571429,257,800.428571428571,0,-23.9433333333333,239.233333333333,802.333333333333,0,NA,NA,NA,NA
"2631","cafram",2000-03-14,-13.4,357,858,0,-21.5857142857143,256,817.142857142857,0,-23.6,239.5,804.5,0,NA,NA,NA,NA
"2632","cafram",2000-03-15,-10.5,371,879,0,-19.1857142857143,257.142857142857,832.714285714286,0,-23.14,245.633333333333,807.5,0,NA,NA,NA,NA
"2633","cafram",2000-03-16,-5.7,311,936,0,-16.1857142857143,266.714285714286,855.285714285714,0,-22.5566666666667,245.4,812.2,0,NA,NA,NA,NA
"2634","cafram",2000-03-17,-8.8,158,930,0,-13.7285714285714,261.857142857143,876,0,-22.1433333333333,239.4,816.133333333333,0,NA,NA,NA,NA
"2635","cafram",2000-03-18,-9.3,200,908,0,-11.4285714285714,272.571428571429,890.571428571429,0,-21.7533333333333,236.166666666667,819.333333333333,0,NA,NA,NA,NA
"2636","cafram",2000-03-19,-6.9,328,912,0,-9.72857142857143,285.428571428571,900.714285714286,0,-21.38,241.066666666667,821.6,0,NA,NA,NA,NA
"2637","cafram",2000-03-20,-7.9,347,917,0,-8.92857142857143,296,905.714285714286,0,-20.9566666666667,243.933333333333,826.366666666667,0,NA,NA,NA,NA
"2638","cafram",2000-03-21,-8.3,408,870,0,-8.2,303.285714285714,907.428571428571,0,-20.43,252.733333333333,828.866666666667,0,NA,NA,NA,NA
"2639","cafram",2000-03-22,-14.4,376,772,0,-8.75714285714286,304,892.142857142857,0,-20.0233333333333,261.5,827.1,0,NA,NA,NA,NA
"2640","cafram",2000-03-23,-17.4,205,692,0,-10.4285714285714,288.857142857143,857.285714285714,0,-19.7666666666667,263,823.533333333333,0,NA,NA,NA,NA
"2641","cafram",2000-03-24,-20,145,829,0,-12.0285714285714,287,842.857142857143,0,-19.5566666666667,264.1,821.933333333333,0,NA,NA,NA,NA
"2642","cafram",2000-03-25,-24.9,138,770,0,-14.2571428571429,278.142857142857,823.142857142857,0,-19.6366666666667,260.266666666667,820.866666666667,0,NA,NA,NA,NA
"2643","cafram",2000-03-26,-25.2,177,791,0,-16.8714285714286,256.571428571429,805.857142857143,0,-20.03,254.933333333333,817.6,0,NA,NA,NA,NA
"2644","cafram",2000-03-27,-26.6,213,730,0,-19.5428571428571,237.428571428571,779.142857142857,0,-20.46,249.166666666667,812.6,0,NA,NA,NA,NA
"2645","cafram",2000-03-28,-28.9,126,766,0,-22.4857142857143,197.142857142857,764.285714285714,0,-20.7166666666667,240.7,811.833333333333,0,NA,NA,NA,NA
"2646","cafram",2000-03-29,-29.8,22,788,0,-24.6857142857143,146.571428571429,766.571428571429,0,-20.9466666666667,232.766666666667,811.266666666667,0,NA,NA,NA,NA
"2647","cafram",2000-03-30,-28.5,279,732,0,-26.2714285714286,157.142857142857,772.285714285714,0,-21.0466666666667,238.333333333333,809.366666666667,0,NA,NA,NA,NA
"2648","cafram",2000-03-31,-27.8,241,768,0,-27.3857142857143,170.857142857143,763.571428571429,0,-21.0433333333333,239.033333333333,809.233333333333,0,NA,NA,NA,NA
"2649","cafram",2000-04-01,-26.7,243,780,0,-27.6428571428571,185.857142857143,765,0,-20.94,241.333333333333,809.866666666667,0,NA,NA,NA,NA
"2650","cafram",2000-04-02,-26.9,140,777,0,-27.8857142857143,180.571428571429,763,0,-20.8233333333333,240.933333333333,810.6,0,NA,NA,NA,NA
"2651","cafram",2000-04-03,-28.1,117,771,1.4,-28.1,166.857142857143,768.857142857143,1.4,-20.71,240.733333333333,809.633333333333,1.4,NA,NA,NA,NA
"2652","cafram",2000-04-04,-25.5,350,785,0.1,-27.6142857142857,198.857142857143,771.571428571429,1.5,-20.4533333333333,246.7,810.6,1.5,NA,NA,NA,NA
"2653","cafram",2000-04-05,-25.3,426,779,0,-26.9714285714286,256.571428571429,770.285714285714,1.5,-20.2966666666667,249.233333333333,811.433333333333,1.5,NA,NA,NA,NA
"2654","cafram",2000-04-06,-21.3,265,812,0.1,-25.9428571428571,254.571428571429,781.714285714286,1.6,-20.1933333333333,245.933333333333,813.8,1.6,NA,NA,NA,NA
"2655","cafram",2000-04-07,-23.4,253,798,4.6,-25.3142857142857,256.285714285714,786,6.2,-20.0633333333333,242.266666666667,814.733333333333,6.2,NA,NA,NA,NA
"2656","cafram",2000-04-08,-24,92,794,5.8,-24.9285714285714,234.714285714286,788,12,-19.9733333333333,237.2,815.266666666667,12,NA,NA,NA,NA
"2657","cafram",2000-04-09,-21.3,315,811,0,-24.1285714285714,259.714285714286,792.857142857143,12,-19.8166666666667,241.3,816.133333333333,12,NA,NA,NA,NA
"2658","cafram",2000-04-10,-17.4,507,800,0,-22.6,315.428571428571,797,10.6,-19.55,254.033333333333,815.933333333333,12,NA,NA,NA,NA
"2659","cafram",2000-04-11,-18.6,433,806,3.5,-21.6142857142857,327.285714285714,800,14,-19.5433333333333,260.533333333333,814.766666666667,15.5,NA,NA,NA,NA
"2660","cafram",2000-04-12,-19.4,344,756,5.9,-20.7714285714286,315.571428571429,796.714285714286,19.9,-19.74,262.9,810.566666666667,21.4,NA,NA,NA,NA
"2661","cafram",2000-04-13,-19.8,136,792,7.1,-20.5571428571429,297.142857142857,793.857142857143,26.9,-19.9533333333333,255.533333333333,808.366666666667,28.5,NA,NA,NA,NA
"2662","cafram",2000-04-14,-18.4,88,745,0,-19.8428571428571,273.571428571429,786.285714285714,22.3,-20.2166666666667,246.1,803.9,28.5,NA,NA,NA,NA
"2663","cafram",2000-04-15,-19.1,187,733,0.1,-19.1428571428571,287.142857142857,777.571428571429,16.6,-20.6633333333333,241.966666666667,797.133333333333,28.6,NA,NA,NA,NA
"2664","cafram",2000-04-16,-19.3,205,799,1.2,-18.8571428571429,271.428571428571,775.857142857143,17.8,-21.0133333333333,243.533333333333,792.766666666667,29.8,NA,NA,NA,NA
"2665","cafram",2000-04-17,-19.7,117,721,9.8,-19.1857142857143,215.714285714286,764.571428571429,27.6,-21.36,240.766666666667,786.533333333333,39.6,NA,NA,NA,NA
"2666","cafram",2000-04-18,-21.1,36,674,33.5,-19.5428571428571,159,745.714285714286,57.6,-21.8333333333333,231.033333333333,778.6,73.1,NA,NA,NA,NA
"2667","cafram",2000-04-19,-22.8,137,773,40.9,-20.0285714285714,129.428571428571,748.142857142857,92.6,-22.33,224.033333333333,773.8,114,NA,NA,NA,NA
"2668","cafram",2000-04-20,-20.9,277,784,0.3,-20.1857142857143,149.571428571429,747,85.8,-22.75,219.666666666667,770.933333333333,114.3,NA,NA,NA,NA
"2669","cafram",2000-04-21,-15.3,400,811,0,-19.7428571428571,194.142857142857,756.428571428571,85.8,-22.78,220.466666666667,772.233333333333,114.3,NA,NA,NA,NA
"2670","cafram",2000-04-22,-14.9,332,823,0.8,-19.1428571428571,214.857142857143,769.285714285714,86.5,-22.6966666666667,224.7,776.6,115.1,NA,NA,NA,NA
"2671","cafram",2000-04-23,-15.7,88,776,44.5,-18.6285714285714,198.142857142857,766,129.8,-22.5533333333333,222.8,774.833333333333,159.6,NA,NA,NA,NA
"2672","cafram",2000-04-24,-15.9,227,806,2.2,-18.0857142857143,213.857142857143,778.142857142857,122.2,-22.2533333333333,225.766666666667,776.033333333333,161.8,NA,NA,NA,NA
"2673","cafram",2000-04-25,-13.3,288,844,0.2,-16.9714285714286,249.857142857143,802.428571428571,88.9,-21.8566666666667,229.466666666667,777.8,162,NA,NA,NA,NA
"2674","cafram",2000-04-26,-10.3,251,878,0.6,-15.1857142857143,266.142857142857,817.428571428571,48.6,-21.3133333333333,230.733333333333,782.733333333333,162.6,NA,NA,NA,NA
"2675","cafram",2000-04-27,-11.3,229,775,0.5,-13.8142857142857,259.285714285714,816.142857142857,48.8,-20.7266666666667,234.166666666667,783.033333333333,163.1,NA,NA,NA,NA
"2676","cafram",2000-04-28,-11.6,111,870,42,-13.2857142857143,218,824.571428571429,90.8,-20.12,237.133333333333,785.766666666667,205.1,NA,NA,NA,NA
"2677","cafram",2000-04-29,-12.7,205,761,11.2,-12.9714285714286,199.857142857143,815.714285714286,101.2,-19.5933333333333,234.666666666667,786.733333333333,216.3,NA,NA,NA,NA
"2678","cafram",2000-04-30,-11.9,349,785,11.1,-12.4285714285714,237.142857142857,817,67.8,-19.0633333333333,238.266666666667,787.3,227.4,NA,NA,NA,NA
"2679","cafram",2000-05-01,-14,177,792,8.2,-12.1571428571429,230,815,73.8,-18.64,236.066666666667,787.7,235.6,NA,NA,NA,NA
"2680","cafram",2000-05-02,-14.1,165,683,14.5,-12.2714285714286,212.428571428571,792,88.1,-18.2133333333333,236.9,784.566666666667,250.1,NA,NA,NA,NA
"2681","cafram",2000-05-03,-15.5,160,696,8.5,-13.0142857142857,199.428571428571,766,96,-17.7933333333333,238.333333333333,782.066666666667,257.2,NA,NA,NA,NA
"2682","cafram",2000-05-04,-15.9,84,777,93.7,-13.6714285714286,178.714285714286,766.285714285714,189.2,-17.4733333333333,229.466666666667,781.8,350.8,NA,NA,NA,NA
"2683","cafram",2000-05-05,-16.2,116,801,72.2,-14.3285714285714,179.428571428571,756.428571428571,219.4,-17.17,219.133333333333,782.533333333333,423,NA,NA,NA,NA
"2684","cafram",2000-05-06,-15.1,79,802,96.2,-14.6714285714286,161.428571428571,762.285714285714,304.4,-16.9633333333333,212.933333333333,782.2,519.1,NA,NA,NA,NA
"2685","cafram",2000-05-07,-15.8,186,793,122,-15.2285714285714,138.142857142857,763.428571428571,415.3,-16.71,210.7,782.033333333333,636.5,NA,NA,NA,NA
"2686","cafram",2000-05-08,-16,154,740,80,-15.5142857142857,134.857142857143,756,487.1,-16.4433333333333,212.766666666667,780.233333333333,710.7,NA,NA,NA,NA
"2687","cafram",2000-05-09,-15.3,61,774,66.9,-15.6857142857143,120,769,539.5,-16.2433333333333,204.3,779,777.6,NA,NA,NA,NA
"2688","cafram",2000-05-10,-13.9,356,815,20.1,-15.4571428571429,148,786,551.1,-16.1266666666667,199.266666666667,779.5,797.7,NA,NA,NA,NA
"2689","cafram",2000-05-11,-13.9,416,810,60.1,-15.1714285714286,195.428571428571,790.714285714286,517.5,-15.97,198.7,779.633333333333,854.3,NA,NA,NA,NA
"2690","cafram",2000-05-12,-11.3,464,819,8.4,-14.4714285714286,245.142857142857,793.285714285714,453.7,-15.7,202.7,781.733333333333,856.8,NA,NA,NA,NA
"2691","cafram",2000-05-13,-12.1,243,839,148.1,-14.0428571428571,268.571428571429,798.571428571429,505.6,-15.4433333333333,206.266666666667,783.3,997.8,NA,NA,NA,NA
"2692","cafram",2000-05-14,-11.4,107,881,41.8,-13.4142857142857,257.285714285714,811.142857142857,425.4,-15.21,206.9,787.833333333333,1039.6,NA,NA,NA,NA
"2693","cafram",2000-05-15,-11.3,131,666,24.2,-12.7428571428571,254,800.571428571429,369.6,-14.95,205.033333333333,785.6,1063.7,NA,NA,NA,NA
"2694","cafram",2000-05-16,-12.1,142,818,127.2,-12.2857142857143,265.571428571429,806.857142857143,429.9,-14.71,202.933333333333,786.233333333333,1189.7,NA,NA,NA,NA
